Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32306542,12/31/2015 17:30,12/31/2015 20:49,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10467,3000 BRONX PARK EAST,BRONX PARK EAST,ADEE AVENUE,BRONX BOULEVARD,,,ADDRESS,BRONX,,Precinct,Closed,1/1/2016 1:30,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 20:49,12 BRONX,BRONX,1020058,256250,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86994893,-73.87053007,"(40.869948925090476, -73.87053007135489)"
32306222,12/31/2015 17:29,12/31/2015 19:44,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11238,1093 PACIFIC STREET,PACIFIC STREET,CLASSON AVENUE,NYCTA SUBWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:29,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 19:44,08 BROOKLYN,BROOKLYN,996111,186577,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67877958,-73.95723748,"(40.678779580233616, -73.95723748233885)"
32308471,12/31/2015 17:28,12/31/2015 22:14,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,40-34 102 STREET,102 STREET,40 ROAD,41 AVENUE,,,ADDRESS,CORONA,,Precinct,Closed,1/1/2016 1:28,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 22:14,04 QUEENS,QUEENS,1022000,212144,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74888226,-73.86375648,"(40.748882258290735, -73.86375648456774)"
32307708,12/31/2015 17:27,12/31/2015 17:32,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,84-10 102 STREET,102 STREET,FREEDOM DRIVE,85 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,1/1/2016 1:27,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 17:32,09 QUEENS,QUEENS,1026689,193859,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69867318,-73.84694875,"(40.69867318095893, -73.8469487512345)"
32306566,12/31/2015 17:23,12/31/2015 21:21,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11373,88-28 54 AVENUE,54 AVENUE,JUSTICE AVENUE,90 STREET,,,ADDRESS,ELMHURST,,Precinct,Closed,1/1/2016 1:23,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 21:21,04 QUEENS,QUEENS,1018913,207834,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73706504,-73.87491997,"(40.73706503566769, -73.87491997093771)"
32307722,12/31/2015 17:22,12/31/2015 18:37,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,7015 19 AVENUE,19 AVENUE,70 STREET,71 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:22,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 18:37,11 BROOKLYN,BROOKLYN,986707,163289,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61486666,-73.99115025,"(40.61486666241542, -73.99115024829042)"
32309865,12/31/2015 17:18,1/1/2016 7:55,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10304,12 IRVING PLACE,IRVING PLACE,VAN DUZER STREET,DELFORD STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,1/1/2016 1:18,The Police Department responded and upon arrival those responsible for the condition were gone.,1/1/2016 7:55,01 STATEN ISLAND,STATEN ISLAND,960417,164329,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61768953,-74.0858466,"(40.61768953303385, -74.08584659564248)"
32305105,12/31/2015 17:16,12/31/2015 20:30,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11204,1756 53 STREET,53 STREET,17 AVENUE,LONG ISLAND RAILROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:16,The Police Department issued a summons in response to the complaint.,12/31/2015 20:30,12 BROOKLYN,BROOKLYN,988598,167589,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62666854,-73.98433638,"(40.62666853997945, -73.98433637576896)"
32305798,12/31/2015 17:13,12/31/2015 17:58,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11229,64 NOEL AVENUE,NOEL AVENUE,KEEN COURT,BEND,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:13,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 17:58,15 BROOKLYN,BROOKLYN,1005273,153735,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58861828,-73.92430801,"(40.58861828296407, -73.92430800766985)"
32307728,12/31/2015 17:12,1/1/2016 2:32,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10456,1229 TINTON AVENUE,TINTON AVENUE,EAST 168 STREET,EAST 169 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/2016 1:12,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/2016 2:32,03 BRONX,BRONX,1011916,241733,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83013336,-73.90002873,"(40.83013335695044, -73.90002873432887)"
32309477,12/31/2015 17:09,12/31/2015 21:23,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11221,87 CORNELIA STREET,CORNELIA STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:09,The Police Department issued a summons in response to the complaint.,12/31/2015 21:23,04 BROOKLYN,BROOKLYN,1007504,190516,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68956863,-73.91614867,"(40.68956863397109, -73.91614867216094)"
32310195,12/31/2015 17:08,12/31/2015 19:08,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11367,GRAVETT ROAD,GRAVETT ROAD,MAIN STREET,149 STREET,,,BLOCKFACE,FLUSHING,,Precinct,Closed,1/1/2016 1:08,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 19:08,08 QUEENS,QUEENS,1033159,207214,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73529599,-73.82351848,"(40.73529598556576, -73.82351848416737)"
32306573,12/31/2015 17:08,12/31/2015 18:57,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11210,622 EAST 28 STREET,EAST 28 STREET,FARRAGUT ROAD,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:08,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 18:57,14 BROOKLYN,BROOKLYN,998158,170898,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63574119,-73.94988976,"(40.63574119348091, -73.94988976209922)"
32310142,12/31/2015 17:08,12/31/2015 21:23,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11221,75 CORNELIA STREET,CORNELIA STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:08,The Police Department issued a summons in response to the complaint.,12/31/2015 21:23,04 BROOKLYN,BROOKLYN,1007444,190436,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68934921,-73.9163653,"(40.68934920991201, -73.91636530075243)"
32307049,12/31/2015 17:06,12/31/2015 19:54,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,1818 EAST 5 STREET,EAST 5 STREET,QUENTIN ROAD,KINGS HIGHWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:06,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 19:54,15 BROOKLYN,BROOKLYN,993003,160141,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60622207,-73.96847707,"(40.60622206713859, -73.96847706624926)"
32309860,12/31/2015 17:05,1/1/2016 8:17,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,,9-15-9-99 CORNAGA AVENUE,CORNAGA AVENUE,,,,,,,,Precinct,Closed,1/1/2016 1:05,The Police Department responded to the complaint and took action to fix the condition.,1/1/2016 8:17,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
32305802,12/31/2015 17:05,12/31/2015 19:31,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11217,608 DEGRAW STREET,DEGRAW STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 1:05,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 19:31,06 BROOKLYN,BROOKLYN,988749,186762,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67929417,-73.98377961,"(40.67929416643323, -73.98377961007212)"
32309168,12/31/2015 17:04,12/31/2015 21:30,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11418,84-10 102 STREET,102 STREET,FREEDOM DRIVE,85 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,1/1/2016 1:04,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 21:30,09 QUEENS,QUEENS,1026689,193859,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69867318,-73.84694875,"(40.69867318095893, -73.8469487512345)"
32305540,12/31/2015 17:02,12/31/2015 17:32,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11233,ATLANTIC AVENUE,ATLANTIC AVENUE,MARCONI PLACE,GUNTHER PLACE,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,1/1/2016 1:02,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 17:32,16 BROOKLYN,BROOKLYN,1008571,185726,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67641831,-73.91231848,"(40.67641831401596, -73.91231848061813)"
32306232,12/31/2015 17:02,12/31/2015 19:01,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11355,132-29 BLOSSOM AVENUE,BLOSSOM AVENUE,COLLEGE POINT BOULEVARD,CROMMELIN STREET,,,ADDRESS,FLUSHING,,Precinct,Closed,1/1/2016 1:02,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 19:01,07 QUEENS,QUEENS,1030873,213176,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7516725,-73.83172586,"(40.75167250194146, -73.8317258588752)"
32310128,12/31/2015 16:59,12/31/2015 21:14,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,11416,102-04 89 STREET,89 STREET,102 AVENUE,102 ROAD,,,ADDRESS,OZONE PARK,,Precinct,Closed,1/1/2016 0:59,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 21:14,09 QUEENS,QUEENS,1025651,187768,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68195973,-73.8507296,"(40.681959730121285, -73.8507296005036)"
32305092,12/31/2015 16:59,12/31/2015 18:02,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,88-35 82 AVENUE,82 AVENUE,MYRTLE AVENUE,BEND,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,1/1/2016 0:59,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 18:02,05 QUEENS,QUEENS,1023731,195567,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70337493,-73.8576064,"(40.703374926334575, -73.85760639702225)"
32307734,12/31/2015 16:57,12/31/2015 17:16,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214,2504 85 STREET,85 STREET,25 AVENUE,STILLWELL AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 0:57,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 17:16,11 BROOKLYN,BROOKLYN,988032,157290,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59840017,-73.98638115,"(40.59840016752616, -73.98638115307435)"
32307232,12/31/2015 16:55,12/31/2015 20:04,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11225,1129 PRESIDENT STREET,PRESIDENT STREET,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 0:55,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 20:04,09 BROOKLYN,BROOKLYN,997353,182722,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66819672,-73.95276719,"(40.66819672141641, -73.95276718897753)"
32308647,12/31/2015 16:50,12/31/2015 19:14,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11354,40-24 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,ROOSEVELT AVENUE,40 ROAD,,,ADDRESS,FLUSHING,,Precinct,Closed,1/1/2016 0:50,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 19:14,07 QUEENS,QUEENS,1030224,215280,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75745084,-73.83405387,"(40.75745083502987, -73.83405387160332)"
32307229,12/31/2015 16:50,12/31/2015 20:24,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11420,,,,,114 STREET,150 AVENUE,INTERSECTION,SOUTH OZONE PARK,,Precinct,Closed,1/1/2016 0:50,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 20:24,10 QUEENS,QUEENS,1032099,182657,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66789871,-73.82751782,"(40.6678987054754, -73.82751781823791)"
32308417,12/31/2015 16:48,12/31/2015 20:19,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10306,25 MILBANK ROAD,MILBANK ROAD,NEUTRAL AVENUE,CEDAR GROVE AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,1/1/2016 0:48,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 20:19,02 STATEN ISLAND,STATEN ISLAND,955783,143705,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.56106714,-74.10245139,"(40.561067138026026, -74.10245138990679)"
32308076,12/31/2015 16:48,12/31/2015 17:43,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10033,2372 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 177 STREET,WEST 178 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/2016 0:48,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/2015 17:43,12 MANHATTAN,MANHATTAN,1002919,247467,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84589512,-73.93252347,"(40.84589511813115, -73.93252347409297)"
32305859,12/31/2015 16:47,12/31/2015 19:28,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10305,46 BANG TERRACE,BANG TERRACE,FINGERBOARD ROAD,DEAD END,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,1/1/2016 0:47,The Police Department responded to the complaint and determined that police action was not necessary.,12/31/2015 19:28,01 STATEN ISLAND,STATEN ISLAND,966484,161059,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6087283,-74.06398463,"(40.608728302510286, -74.06398463419845)"
32310383,12/31/2015 16:46,12/31/2015 19:13,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10001,,,,,WEST   34 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,1/1/2016 0:46,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 19:13,05 MANHATTAN,MANHATTAN,987592,212469,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74985425,-73.98793822,"(40.74985424754985, -73.98793821748563)"
32305301,12/31/2015 16:45,12/31/2015 21:12,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11218,CHURCH AVENUE,CHURCH AVENUE,,,,,LATLONG,BROOKLYN,,Precinct,Closed,1/1/2016 0:45,The Police Department responded to the complaint and determined that police action was not necessary.,12/31/2015 21:12,01 BROOKLYN,BROOKLYN,992089,174635,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64600591,-73.9717519,"(40.6460059072385, -73.97175190021323)"
32310281,12/31/2015 16:44,12/31/2015 22:57,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10465,2868 SAMPSON AVENUE,SAMPSON AVENUE,CALHOUN AVENUE,REVERE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/2016 0:44,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 22:57,10 BRONX,BRONX,1034297,238108,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82008532,-73.81918207,"(40.820085319334396, -73.81918206671004)"
32306622,12/31/2015 16:44,12/31/2015 17:28,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11420,115-40 132 STREET,132 STREET,115 AVENUE,116 AVENUE,,,ADDRESS,SOUTH OZONE PARK,,Precinct,Closed,1/1/2016 0:44,The Police Department responded to the complaint and determined that police action was not necessary.,12/31/2015 17:28,10 QUEENS,QUEENS,1037348,186814,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67927878,-73.80856396,"(40.679278784758964, -73.80856395945932)"
32309471,12/31/2015 16:41,12/31/2015 19:13,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10001,,,,,WEST   34 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,1/1/2016 0:41,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 19:13,05 MANHATTAN,MANHATTAN,987592,212469,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74985425,-73.98793822,"(40.74985424754985, -73.98793821748563)"
32305131,12/31/2015 16:34,12/31/2015 19:21,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10314,127 PARK DRIVE NORTH,PARK DRIVE NORTH,GARY PLACE,RIVINGTON AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,1/1/2016 0:34,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 19:21,02 STATEN ISLAND,STATEN ISLAND,937632,157383,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59853363,-74.16787019,"(40.59853363309478, -74.1678701906636)"
32307240,12/31/2015 16:33,12/31/2015 17:29,NYPD,New York City Police Department,Animal Abuse,No Shelter,Residential Building,11201,177 CONCORD STREET,CONCORD STREET,DUFFIELD STREET,GOLD STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 0:33,The Police Department responded to the complaint and took action to fix the condition.,12/31/2015 17:29,02 BROOKLYN,BROOKLYN,988713,193424,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69757984,-73.98390499,"(40.69757984430583, -73.98390498885954)"
32307018,12/31/2015 16:31,12/31/2015 21:52,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11374,,,,,99 STREET,63 AVENUE,INTERSECTION,REGO PARK,,Precinct,Closed,1/1/2016 0:31,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 21:52,06 QUEENS,QUEENS,1023796,206362,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73300428,-73.85730855,"(40.733004278344254, -73.8573085452157)"
32309478,12/31/2015 16:29,12/31/2015 17:10,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,72-22 72 PLACE,72 PLACE,COOPER AVENUE,MYRTLE AVENUE,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,1/1/2016 0:29,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 17:10,05 QUEENS,QUEENS,1018174,195405,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70295332,-73.87764926,"(40.70295332385739, -73.87764926214754)"
32308111,12/31/2015 16:27,12/31/2015 17:40,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11234,1725 SCHENECTADY AVENUE,SCHENECTADY AVENUE,KINGS HIGHWAY,AVENUE I,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 0:27,The Police Department reviewed your complaint and provided additional information below.,12/31/2015 17:40,18 BROOKLYN,BROOKLYN,1003395,168982,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63047241,-73.9310264,"(40.63047241016432, -73.93102640118931)"
32306610,12/31/2015 16:26,12/31/2015 17:48,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,559 WEST 164 STREET,WEST 164 STREET,ST NICHOLAS AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/2016 0:26,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 17:48,12 MANHATTAN,MANHATTAN,1000658,244596,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83801955,-73.94070257,"(40.838019554325456, -73.9407025685327)"
32308105,12/31/2015 16:25,12/31/2015 20:49,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,Store/Commercial,10019,311 WEST 51 STREET,WEST 51 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/2016 0:25,The Police Department responded to the complaint and determined that police action was not necessary.,12/31/2015 20:49,04 MANHATTAN,MANHATTAN,988081,217311,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7631441,-73.98617058,"(40.76314410480801, -73.98617058374612)"
32310572,12/31/2015 16:25,12/31/2015 18:26,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,877 LENOX ROAD,LENOX ROAD,EAST 53 STREET,EAST 54 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/2016 0:25,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/2015 18:26,17 BROOKLYN,BROOKLYN,1004496,178129,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6555765,-73.92703239,"(40.655576502072925, -73.9270323853815)"
